Power
1.1898750811348253
-1.0898844941759152
0.9816278122362483
-1.7202832725225423
-1.66335999528541
-0.07657944720932357
-1.602193989310106
0.392949199814973
1.3723124168761935
-1.4547591656586518
1.1902286418630064
-1.5534026088211357
1.3408455120680896
-1.4508699976486614
0.04893461129491223
-0.7412736161895023
0.8299502598466222
0.4587114952566288
-0.7557696060449213
-0.7653157457058067
-0.22754987814258762
1.0534006400569802
-0.5984350820044001
0.19035890256729082
-1.1934777875329325
0.40638450748584865
-1.6389643050409246
-0.5340870294754679
-1.695887582278057
-1.1556467896175713
0.6563519423097776
0.661301792504311
0.6471593633770731
-0.6808147316705605
-1.1337260244703526
-0.731020355072255
-0.6097490253061905
0.3042054570415555
-0.7780439319203207
0.7949477477567084
1.4175681900833548
-0.8731517678009952
-0.74410210201495
1.3747873419734602
-0.6758648814760274
1.4529242629014494
0.9628890936426578
1.4564598701832587
0.7175179482850815
1.2376057794392534
1.4384282730460305
-0.4138763818939463
0.5637190315263696
0.13272850387379664
-1.3646011799725104
